Sample	ID	Lane	Patient	Type	RG9MTD1	RG9MTD1_num	Expression	Gene
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	108.182	MT-ND3
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	185.281	MT-ND4
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	28.759	MT-ND4L
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	73.61	MT-ND5
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	5.17	MT-ND6
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	281.99	MT-RNR1
139T	R18038804LD01-BDESCCDNA139-T	R18038804LD01	139	Tumor	NO	0	2034.475	MT-RNR2
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	100.907	MT-ATP6
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	9.452	MT-ATP8
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	2324.968	MT-CO1
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	622.317	MT-CO2
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	1659.602	MT-CO3
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	131.841	MT-CYB
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	46.463	MT-ND1
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	55.578	MT-ND2
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	148.339	MT-ND3
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	156.975	MT-ND4
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	19.426	MT-ND4L
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	96.021	MT-ND5
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	9.389	MT-ND6
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	246.702	MT-RNR1
140N	R18038805LD01-BDESCCDNA140-N	R18038805LD01	140	Normal	NO	0	1357.237	MT-RNR2
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	106.364	MT-ATP6
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	4.186	MT-ATP8
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	2037.991	MT-CO1
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	851.941	MT-CO2
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	1600.276	MT-CO3
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	165.647	MT-CYB
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	36.263	MT-ND1
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	66.419	MT-ND2
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	110.86	MT-ND3
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	182.556	MT-ND4
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	14.712	MT-ND4L
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	81.933	MT-ND5
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	6.175	MT-ND6
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	550.859	MT-RNR1
140T	R18038806LD01-BDESCCDNA140-T	R18038806LD01	140	Tumor	YES	2	1314.61	MT-RNR2
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	167.718	MT-ATP6
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	11.279	MT-ATP8
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	3132.097	MT-CO1
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	586.01	MT-CO2
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	1836.751	MT-CO3
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	158.8	MT-CYB
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	98.861	MT-ND1
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	75.487	MT-ND2
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	192.688	MT-ND3
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	226.883	MT-ND4
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	33.144	MT-ND4L
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	135.192	MT-ND5
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	11.689	MT-ND6
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	288.737	MT-RNR1
141N	R18038807LD02-BDESCCDNA141-N	R18038807LD02	141	Normal	NO	0	1683.513	MT-RNR2
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	116.469	MT-ATP6
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	9.489	MT-ATP8
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	2126.88	MT-CO1
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	513.753	MT-CO2
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	805.055	MT-CO3
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	111.082	MT-CYB
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	77.498	MT-ND1
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	68.987	MT-ND2
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	192.615	MT-ND3
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	210.704	MT-ND4
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	27.482	MT-ND4L
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	95.971	MT-ND5
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	11.002	MT-ND6
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	486.271	MT-RNR1
141T	R18038808LD02-BDESCCDNA141-T	R18038808LD02	141	Tumor	YES	1	1868.595	MT-RNR2
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	186.146	MT-ATP6
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	6.932	MT-ATP8
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	2442.922	MT-CO1
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	369.29	MT-CO2
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	1914.198	MT-CO3
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	205.595	MT-CYB
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	167.754	MT-ND1
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	134.97	MT-ND2
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	120.416	MT-ND3
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	330.721	MT-ND4
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	30.449	MT-ND4L
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	153.852	MT-ND5
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	11.567	MT-ND6
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	50.863	MT-RNR1
144N	R18038809LD02-BDESCCDNA144-N	R18038809LD02	144	Normal	NO	0	1531.085	MT-RNR2
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	180.124	MT-ATP6
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	5.677	MT-ATP8
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	3955.21	MT-CO1
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	553.753	MT-CO2
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	2753.763	MT-CO3
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	231.996	MT-CYB
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	102.611	MT-ND1
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	109.497	MT-ND2
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	134.142	MT-ND3
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	262.3	MT-ND4
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	30.304	MT-ND4L
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	151.174	MT-ND5
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	10.434	MT-ND6
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	79.327	MT-RNR1
144T	R18038810LD01-BDESCCDNA144-T	R18038810LD01	144	Tumor	NO	0	573.048	MT-RNR2
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	89.234	MT-ATP6
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	2.271	MT-ATP8
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	3213.503	MT-CO1
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	521.62	MT-CO2
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	1745.372	MT-CO3
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	117.547	MT-CYB
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	51.566	MT-ND1
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	74.44	MT-ND2
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	100.941	MT-ND3
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	160.515	MT-ND4
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	15.08	MT-ND4L
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	91.297	MT-ND5
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	7.968	MT-ND6
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	59.946	MT-RNR1
145N	R18038811LD02-BDESCCDNA145-N	R18038811LD02	145	Normal	NO	0	740.469	MT-RNR2
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	140.527	MT-ATP6
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	3.933	MT-ATP8
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	2424.615	MT-CO1
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	569.206	MT-CO2
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	1027.93	MT-CO3
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	167.28	MT-CYB
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	78.432	MT-ND1
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	115.675	MT-ND2
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	90.463	MT-ND3
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	347.112	MT-ND4
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	32.184	MT-ND4L
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	210.682	MT-ND5
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	9.782	MT-ND6
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	123.878	MT-RNR1
145T	R18038812LD01-BDESCCDNA145-T	R18038812LD01	145	Tumor	NO	0	935.175	MT-RNR2
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	68.237	MT-ATP6
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	3.033	MT-ATP8
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	2801.277	MT-CO1
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	404.729	MT-CO2
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	1702.469	MT-CO3
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	100.489	MT-CYB
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	39.241	MT-ND1
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	45.902	MT-ND2
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	86.065	MT-ND3
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	116.799	MT-ND4
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	11.65	MT-ND4L
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	78.483	MT-ND5
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	5.77	MT-ND6
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	49.412	MT-RNR1
146N	R18038813LD01-BDESCCDNA146-N	R18038813LD01	146	Normal	NO	0	514.983	MT-RNR2
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	125.199	MT-ATP6
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	3.339	MT-ATP8
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	2291.234	MT-CO1
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	435.115	MT-CO2
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	1217.534	MT-CO3
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	129.646	MT-CYB
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	76.543	MT-ND1
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	83.528	MT-ND2
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	88.696	MT-ND3
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	200.321	MT-ND4
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	16.251	MT-ND4L
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	130.571	MT-ND5
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	11.987	MT-ND6
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	97.345	MT-RNR1
146T	R18038814LD01-BDESCCDNA146-T	R18038814LD01	146	Tumor	NO	0	768.219	MT-RNR2
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	87.66	MT-ATP6
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	2.727	MT-ATP8
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	3021.379	MT-CO1
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	454.861	MT-CO2
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	1802.379	MT-CO3
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	102.816	MT-CYB
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	41.9	MT-ND1
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	51.335	MT-ND2
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	91.493	MT-ND3
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	142.942	MT-ND4
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	14.753	MT-ND4L
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	86.079	MT-ND5
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	7.852	MT-ND6
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	68.31	MT-RNR1
147N	R18038815LD01-BDESCCDNA147-N	R18038815LD01	147	Normal	NO	0	732.151	MT-RNR2
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	69.684	MT-ATP6
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	2.399	MT-ATP8
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	1941.647	MT-CO1
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	377.166	MT-CO2
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	1357.76	MT-CO3
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	79.027	MT-CYB
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	39.828	MT-ND1
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	52.394	MT-ND2
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	58.885	MT-ND3
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	99.214	MT-ND4
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	8.328	MT-ND4L
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	57.165	MT-ND5
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	4.662	MT-ND6
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	48.204	MT-RNR1
147T	R18038816LD01-BDESCCDNA147-T	R18038816LD01	147	Tumor	NO	0	410.297	MT-RNR2
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	121.058	MT-ATP6
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	2.45	MT-ATP8
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	3110.606	MT-CO1
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	478.593	MT-CO2
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	2191.438	MT-CO3
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	148.13	MT-CYB
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	46.54	MT-ND1
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	54.153	MT-ND2
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	152.806	MT-ND3
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	158.284	MT-ND4
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	13.851	MT-ND4L
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	57.408	MT-ND5
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	6.992	MT-ND6
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	78.697	MT-RNR1
150N	R18038817LD01-BDESCCDNA150-N	R18038817LD01	150	Normal	NO	0	917.727	MT-RNR2
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	37.568	MT-ATP6
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	1.903	MT-ATP8
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	1250.131	MT-CO1
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	256.605	MT-CO2
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	994.064	MT-CO3
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	62.724	MT-CYB
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	20.269	MT-ND1
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	30.781	MT-ND2
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	66.654	MT-ND3
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	71.992	MT-ND4
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	6.661	MT-ND4L
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	45.181	MT-ND5
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	4.551	MT-ND6
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	33.1	MT-RNR1
150T	R18038818LD01-BDESCCDNA150-T	R18038818LD01	150	Tumor	NO	0	235.628	MT-RNR2
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	140.664	MT-ATP6
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	3.9	MT-ATP8
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	2729.849	MT-CO1
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	567.355	MT-CO2
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	1148.89	MT-CO3
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	267.795	MT-CYB
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	97.483	MT-ND1
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	182.761	MT-ND2
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	78.275	MT-ND3
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	360.535	MT-ND4
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	36.656	MT-ND4L
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	208.451	MT-ND5
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	10.068	MT-ND6
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	131.31	MT-RNR1
152N	R18038819LD01-BDESCCDNA152-N	R18038819LD01	152	Normal	NO	0	1264.034	MT-RNR2
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	64.218	MT-ATP6
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	2.842	MT-ATP8
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	1329.06	MT-CO1
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	283.765	MT-CO2
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	577.041	MT-CO3
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	63.135	MT-CYB
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	42.557	MT-ND1
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	40.155	MT-ND2
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	45.513	MT-ND3
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	102.963	MT-ND4
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	10.876	MT-ND4L
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	68.175	MT-ND5
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	5.76	MT-ND6
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	40.7	MT-RNR1
152T	R18038820LD01-BDESCCDNA152-T	R18038820LD01	152	Tumor	NO	0	472.941	MT-RNR2
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	81.233	MT-ATP6
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	2.359	MT-ATP8
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	1992.654	MT-CO1
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	243.361	MT-CO2
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	1520.716	MT-CO3
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	107.545	MT-CYB
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	54.446	MT-ND1
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	53.568	MT-ND2
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	201.122	MT-ND3
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	111.102	MT-ND4
154N	R18038821LD01-BDESCCDNA154-N	R18038821LD01	154	Normal	NO	0	9.212	MT-ND4L
